hotel_url,-1,0,1,2,3,4,5,6,7,sentences_count,-1_pc,0_pc,1_pc,2_pc,3_pc,4_pc,5_pc,6_pc,7_pc
resorts-world-catskills.en-gb,83.0,1.0,12.0,5.0,25.0,2.0,5.0,15.0,2.0,150,0.5533333333333333,0.006666666666666667,0.08,0.03333333333333333,0.16666666666666666,0.013333333333333334,0.03333333333333333,0.1,0.013333333333333334
richmondville-555-ploss-road.en-gb,8.0,3.0,0.0,5.0,0.0,2.0,6.0,3.0,3.0,30,0.26666666666666666,0.1,0.0,0.16666666666666666,0.0,0.06666666666666667,0.2,0.1,0.1
rit-inn-amp-conference-center.en-gb,60.0,8.0,12.0,10.0,19.0,3.0,12.0,33.0,14.0,171,0.3508771929824561,0.04678362573099415,0.07017543859649122,0.05847953216374269,0.1111111111111111,0.017543859649122806,0.07017543859649122,0.19298245614035087,0.08187134502923976
ritz-carlton-westchester.en-gb,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8,0.75,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
riu-plaza-new-york-times-square.en-gb,179.0,26.0,41.0,44.0,44.0,25.0,34.0,102.0,34.0,529,0.3383742911153119,0.04914933837429111,0.07750472589792061,0.0831758034026465,0.0831758034026465,0.04725897920604915,0.06427221172022685,0.19281663516068054,0.06427221172022685
river-spring-lodge.en-gb,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,9,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
riveredge-resort.en-gb,45.0,4.0,9.0,4.0,10.0,5.0,6.0,15.0,10.0,108,0.4166666666666667,0.037037037037037035,0.08333333333333333,0.037037037037037035,0.09259259259259259,0.046296296296296294,0.05555555555555555,0.1388888888888889,0.09259259259259259
riverside-inn-fulton.en-gb,23.0,5.0,1.0,7.0,12.0,2.0,8.0,18.0,4.0,80,0.2875,0.0625,0.0125,0.0875,0.15,0.025,0.1,0.225,0.05
riverside-motel-fultonville-johnstown.en-gb,18.0,5.0,1.0,0.0,1.0,2.0,6.0,7.0,5.0,45,0.4,0.1111111111111111,0.022222222222222223,0.0,0.022222222222222223,0.044444444444444446,0.13333333333333333,0.15555555555555556,0.1111111111111111
riverside-tower.en-gb,132.0,33.0,6.0,9.0,56.0,16.0,60.0,130.0,58.0,500,0.264,0.066,0.012,0.018,0.112,0.032,0.12,0.26,0.116
rl-by-red-lion-brooklyn-bed-stuy.en-gb,151.0,31.0,26.0,17.0,29.0,50.0,34.0,80.0,8.0,426,0.3544600938967136,0.07276995305164319,0.06103286384976526,0.03990610328638498,0.06807511737089202,0.11737089201877934,0.07981220657276995,0.18779342723004694,0.018779342723004695
roaring-brook-ranch-and-resort-lake-george.en-gb,23.0,4.0,2.0,3.0,7.0,2.0,3.0,8.0,3.0,55,0.41818181818181815,0.07272727272727272,0.03636363636363636,0.05454545454545454,0.12727272727272726,0.03636363636363636,0.05454545454545454,0.14545454545454545,0.05454545454545454
robinhood-motel.en-gb,30.0,4.0,0.0,2.0,0.0,5.0,11.0,8.0,3.0,63,0.47619047619047616,0.06349206349206349,0.0,0.031746031746031744,0.0,0.07936507936507936,0.1746031746031746,0.12698412698412698,0.047619047619047616
rochester-155-buell-road.en-gb,77.0,17.0,12.0,3.0,3.0,7.0,27.0,40.0,23.0,209,0.3684210526315789,0.08133971291866028,0.05741626794258373,0.014354066985645933,0.014354066985645933,0.03349282296650718,0.1291866028708134,0.19138755980861244,0.11004784688995216
rochester-airport-marriott.en-gb,8.0,3.0,0.0,0.0,3.0,1.0,5.0,2.0,1.0,23,0.34782608695652173,0.13043478260869565,0.0,0.0,0.13043478260869565,0.043478260869565216,0.21739130434782608,0.08695652173913043,0.043478260869565216
rock-castle-resort.en-gb,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,17,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.29411764705882354
rock-ledge-motel-alexandria-bay.en-gb,17.0,1.0,0.0,1.0,4.0,3.0,7.0,4.0,8.0,45,0.37777777777777777,0.022222222222222223,0.0,0.022222222222222223,0.08888888888888889,0.06666666666666667,0.15555555555555556,0.08888888888888889,0.17777777777777778
rockville-centre-inn.en-gb,18.0,1.0,8.0,1.0,3.0,3.0,3.0,7.0,1.0,45,0.4,0.022222222222222223,0.17777777777777778,0.022222222222222223,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.15555555555555556,0.022222222222222223
rodeway-inn-and-suites-ithaca.en-gb,45.0,8.0,4.0,19.0,11.0,7.0,9.0,26.0,16.0,145,0.3103448275862069,0.05517241379310345,0.027586206896551724,0.1310344827586207,0.07586206896551724,0.04827586206896552,0.06206896551724138,0.1793103448275862,0.1103448275862069
rodeway-inn-and-suites-liverpool.en-gb,35.0,4.0,3.0,8.0,7.0,9.0,4.0,22.0,10.0,102,0.3431372549019608,0.0392156862745098,0.029411764705882353,0.0784313725490196,0.06862745098039216,0.08823529411764706,0.0392156862745098,0.21568627450980393,0.09803921568627451
rodeway-inn-bronx-zoo.en-gb,23.0,6.0,1.0,14.0,11.0,2.0,1.0,19.0,3.0,80,0.2875,0.075,0.0125,0.175,0.1375,0.025,0.0125,0.2375,0.0375
rodeway-inn-kingston.en-gb,37.0,16.0,6.0,4.0,6.0,1.0,22.0,26.0,15.0,133,0.2781954887218045,0.12030075187969924,0.045112781954887216,0.03007518796992481,0.045112781954887216,0.007518796992481203,0.16541353383458646,0.19548872180451127,0.11278195488721804
rodeway-inn-lake-george.en-gb,18.0,2.0,6.0,12.0,3.0,0.0,4.0,17.0,3.0,65,0.27692307692307694,0.03076923076923077,0.09230769230769231,0.18461538461538463,0.046153846153846156,0.0,0.06153846153846154,0.26153846153846155,0.046153846153846156
rodeway-inn-suites-amherst.en-gb,17.0,4.0,2.0,5.0,0.0,2.0,5.0,3.0,1.0,39,0.4358974358974359,0.10256410256410256,0.05128205128205128,0.1282051282051282,0.0,0.05128205128205128,0.1282051282051282,0.07692307692307693,0.02564102564102564
roger-smith.en-gb,68.0,18.0,12.0,3.0,27.0,6.0,17.0,34.0,9.0,194,0.35051546391752575,0.09278350515463918,0.061855670103092786,0.015463917525773196,0.13917525773195877,0.030927835051546393,0.08762886597938144,0.17525773195876287,0.04639175257731959
roger-williams.en-gb,64.0,10.0,17.0,7.0,19.0,4.0,14.0,38.0,7.0,180,0.35555555555555557,0.05555555555555555,0.09444444444444444,0.03888888888888889,0.10555555555555556,0.022222222222222223,0.07777777777777778,0.2111111111111111,0.03888888888888889
rome-200-south-james-street.en-gb,11.0,6.0,2.0,0.0,2.0,4.0,10.0,12.0,2.0,49,0.22448979591836735,0.12244897959183673,0.04081632653061224,0.0,0.04081632653061224,0.08163265306122448,0.20408163265306123,0.24489795918367346,0.04081632653061224
rome-799-lawrence-street-red-carpet-inn-rome.en-gb,26.0,2.0,2.0,0.0,4.0,4.0,6.0,9.0,5.0,58,0.4482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.06896551724137931,0.06896551724137931,0.10344827586206896,0.15517241379310345,0.08620689655172414
rome-90-dart-circle.en-gb,32.0,3.0,5.0,9.0,5.0,3.0,9.0,13.0,9.0,88,0.36363636363636365,0.03409090909090909,0.056818181818181816,0.10227272727272728,0.056818181818181816,0.03409090909090909,0.10227272727272728,0.14772727272727273,0.10227272727272728
room-mate-grace.en-gb,84.0,10.0,6.0,11.0,28.0,13.0,17.0,42.0,13.0,224,0.375,0.044642857142857144,0.026785714285714284,0.049107142857142856,0.125,0.05803571428571429,0.07589285714285714,0.1875,0.05803571428571429
roosevelt-inn-suites-saratoga-springs.en-gb,41.0,15.0,8.0,12.0,11.0,15.0,9.0,18.0,11.0,140,0.29285714285714287,0.10714285714285714,0.05714285714285714,0.08571428571428572,0.07857142857142857,0.10714285714285714,0.06428571428571428,0.12857142857142856,0.07857142857142857
roundhouse-beacon2.en-gb,11.0,4.0,3.0,3.0,6.0,3.0,3.0,5.0,0.0,38,0.2894736842105263,0.10526315789473684,0.07894736842105263,0.07894736842105263,0.15789473684210525,0.07894736842105263,0.07894736842105263,0.13157894736842105,0.0
rowe-39-s-adirondack-cabins-of-schroon-lake.en-gb,15.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,21,0.7142857142857143,0.0,0.0,0.0,0.0,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.047619047619047616
royal-atlantic-beach-resort.en-gb,90.0,12.0,22.0,15.0,28.0,14.0,11.0,43.0,15.0,250,0.36,0.048,0.088,0.06,0.112,0.056,0.044,0.172,0.06
royal-inn-motel-watertown.en-gb,9.0,3.0,1.0,2.0,1.0,3.0,6.0,5.0,2.0,32,0.28125,0.09375,0.03125,0.0625,0.03125,0.09375,0.1875,0.15625,0.0625
royal-inn-tonawanda.en-gb,14.0,2.0,3.0,1.0,1.0,1.0,6.0,11.0,5.0,44,0.3181818181818182,0.045454545454545456,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.13636363636363635,0.25,0.11363636363636363
royal-park-nyc.en-gb,43.0,21.0,8.0,2.0,9.0,4.0,31.0,44.0,16.0,178,0.24157303370786518,0.11797752808988764,0.0449438202247191,0.011235955056179775,0.05056179775280899,0.02247191011235955,0.17415730337078653,0.24719101123595505,0.0898876404494382
royal-suites-new-york.en-gb,32.0,1.0,6.0,0.0,8.0,16.0,13.0,24.0,12.0,112,0.2857142857142857,0.008928571428571428,0.05357142857142857,0.0,0.07142857142857142,0.14285714285714285,0.11607142857142858,0.21428571428571427,0.10714285714285714
safari-club-big-indian-ny-12410.en-gb,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sago.en-gb,40.0,1.0,4.0,2.0,5.0,4.0,3.0,21.0,3.0,83,0.4819277108433735,0.012048192771084338,0.04819277108433735,0.024096385542168676,0.060240963855421686,0.04819277108433735,0.03614457831325301,0.25301204819277107,0.03614457831325301
saint-lawrence-spirits-chateau-boutique.en-gb,3.0,1.0,0.0,1.0,1.0,0.0,6.0,3.0,0.0,15,0.2,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.4,0.2,0.0
salvatore-s-garden-place.en-gb,90.0,6.0,16.0,6.0,18.0,3.0,24.0,49.0,18.0,230,0.391304347826087,0.02608695652173913,0.06956521739130435,0.02608695652173913,0.0782608695652174,0.013043478260869565,0.10434782608695652,0.21304347826086956,0.0782608695652174
salvatores-grand.en-gb,42.0,2.0,4.0,1.0,2.0,2.0,5.0,4.0,5.0,67,0.6268656716417911,0.029850746268656716,0.05970149253731343,0.014925373134328358,0.029850746268656716,0.029850746268656716,0.07462686567164178,0.05970149253731343,0.07462686567164178
san-carlos-hotel-new-york.en-gb,20.0,1.0,0.0,3.0,7.0,1.0,3.0,9.0,0.0,44,0.45454545454545453,0.022727272727272728,0.0,0.06818181818181818,0.1590909090909091,0.022727272727272728,0.06818181818181818,0.20454545454545456,0.0
sanctuary-new-york.en-gb,84.0,9.0,9.0,31.0,39.0,11.0,12.0,43.0,7.0,245,0.34285714285714286,0.036734693877551024,0.036734693877551024,0.12653061224489795,0.15918367346938775,0.044897959183673466,0.04897959183673469,0.17551020408163265,0.02857142857142857
sara-glen-motel.en-gb,13.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,20,0.65,0.05,0.05,0.0,0.0,0.0,0.1,0.05,0.1
sara-placid-inn-amp-suites.en-gb,24.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,0.0,36,0.6666666666666666,0.0,0.027777777777777776,0.0,0.0,0.0,0.1111111111111111,0.19444444444444445,0.0
saratoga-casino.en-gb,63.0,3.0,19.0,7.0,22.0,4.0,15.0,19.0,3.0,155,0.4064516129032258,0.01935483870967742,0.12258064516129032,0.04516129032258064,0.14193548387096774,0.025806451612903226,0.0967741935483871,0.12258064516129032,0.01935483870967742
saratoga-downtowner.en-gb,28.0,8.0,2.0,3.0,12.0,5.0,6.0,27.0,7.0,98,0.2857142857142857,0.08163265306122448,0.02040816326530612,0.030612244897959183,0.12244897959183673,0.05102040816326531,0.061224489795918366,0.2755102040816326,0.07142857142857142
saratoga-springs-24-gideon-putnam-road.en-gb,37.0,6.0,8.0,3.0,9.0,0.0,7.0,16.0,4.0,90,0.4111111111111111,0.06666666666666667,0.08888888888888889,0.03333333333333333,0.1,0.0,0.07777777777777778,0.17777777777777778,0.044444444444444446
savannah-house-wine-country-inn-and-cottages.en-gb,20.0,2.0,0.0,1.0,1.0,2.0,3.0,10.0,3.0,42,0.47619047619047616,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.23809523809523808,0.07142857142857142
saw-mill-river-motel.en-gb,65.0,15.0,9.0,8.0,4.0,10.0,13.0,51.0,15.0,190,0.34210526315789475,0.07894736842105263,0.04736842105263158,0.042105263157894736,0.021052631578947368,0.05263157894736842,0.06842105263157895,0.26842105263157895,0.07894736842105263
scottish-inn-westmoreland.en-gb,20.0,8.0,5.0,4.0,4.0,2.0,7.0,10.0,2.0,62,0.3225806451612903,0.12903225806451613,0.08064516129032258,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.11290322580645161,0.16129032258064516,0.03225806451612903
scottish-inn.en-gb,27.0,8.0,8.0,5.0,5.0,2.0,7.0,7.0,6.0,75,0.36,0.10666666666666667,0.10666666666666667,0.06666666666666667,0.06666666666666667,0.02666666666666667,0.09333333333333334,0.09333333333333334,0.08
scottish-inns-machester.en-gb,12.0,4.0,2.0,8.0,3.0,0.0,6.0,2.0,4.0,41,0.2926829268292683,0.0975609756097561,0.04878048780487805,0.1951219512195122,0.07317073170731707,0.0,0.14634146341463414,0.04878048780487805,0.0975609756097561
scottish-inns-potsdam.en-gb,16.0,7.0,2.0,6.0,1.0,1.0,4.0,9.0,10.0,56,0.2857142857142857,0.125,0.03571428571428571,0.10714285714285714,0.017857142857142856,0.017857142857142856,0.07142857142857142,0.16071428571428573,0.17857142857142858
scotty-s-lakeside-resort.en-gb,60.0,7.0,2.0,2.0,14.0,6.0,18.0,41.0,11.0,161,0.37267080745341613,0.043478260869565216,0.012422360248447204,0.012422360248447204,0.08695652173913043,0.037267080745341616,0.11180124223602485,0.2546583850931677,0.06832298136645963
sea-crest.en-gb,23.0,2.0,5.0,3.0,8.0,4.0,3.0,14.0,6.0,68,0.3382352941176471,0.029411764705882353,0.07352941176470588,0.04411764705882353,0.11764705882352941,0.058823529411764705,0.04411764705882353,0.20588235294117646,0.08823529411764706
sea-haven-southampton.en-gb,6.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,17,0.35294117647058826,0.11764705882352941,0.0,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.058823529411764705
seafarers-international-house.en-gb,114.0,27.0,32.0,5.0,24.0,15.0,55.0,55.0,50.0,377,0.30238726790450926,0.07161803713527852,0.08488063660477453,0.013262599469496022,0.0636604774535809,0.03978779840848806,0.14588859416445624,0.14588859416445624,0.13262599469496023
seaport-downtown.en-gb,20.0,1.0,0.0,3.0,6.0,2.0,5.0,6.0,1.0,44,0.45454545454545453,0.022727272727272728,0.0,0.06818181818181818,0.13636363636363635,0.045454545454545456,0.11363636363636363,0.13636363636363635,0.022727272727272728
selina-chelsea.en-gb,13.0,3.0,3.0,0.0,2.0,3.0,4.0,20.0,4.0,52,0.25,0.057692307692307696,0.057692307692307696,0.0,0.038461538461538464,0.057692307692307696,0.07692307692307693,0.38461538461538464,0.07692307692307693
seneca-allegany-casino.en-gb,96.0,10.0,4.0,11.0,24.0,4.0,22.0,11.0,8.0,190,0.5052631578947369,0.05263157894736842,0.021052631578947368,0.05789473684210526,0.12631578947368421,0.021052631578947368,0.11578947368421053,0.05789473684210526,0.042105263157894736
seneca-clipper-inn.en-gb,15.0,2.0,0.0,3.0,1.0,2.0,4.0,10.0,5.0,42,0.35714285714285715,0.047619047619047616,0.0,0.07142857142857142,0.023809523809523808,0.047619047619047616,0.09523809523809523,0.23809523809523808,0.11904761904761904
seneca-falls-108-fall-street.en-gb,42.0,1.0,15.0,25.0,19.0,4.0,3.0,22.0,11.0,142,0.29577464788732394,0.007042253521126761,0.1056338028169014,0.176056338028169,0.13380281690140844,0.028169014084507043,0.02112676056338028,0.15492957746478872,0.07746478873239436
seneca-niagara-falls-casino.en-gb,357.0,42.0,77.0,20.0,101.0,55.0,34.0,121.0,17.0,824,0.433252427184466,0.050970873786407765,0.09344660194174757,0.024271844660194174,0.12257281553398058,0.06674757281553398,0.0412621359223301,0.14684466019417475,0.02063106796116505
seven-dwarfs-cabins-white-cabin.en-gb,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6,0.5,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
shared-room-in-manhattan-near-times-square.en-gb,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared-room-in-midtown-east-manhattan.en-gb,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
shared-room-manhattan-w-47-breakfast-1-block-metro.en-gb,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,6,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666
shelburne-murray-hill.en-gb,43.0,6.0,8.0,3.0,12.0,4.0,11.0,16.0,8.0,111,0.38738738738738737,0.05405405405405406,0.07207207207207207,0.02702702702702703,0.10810810810810811,0.036036036036036036,0.0990990990990991,0.14414414414414414,0.07207207207207207
shelter-island-house.en-gb,6.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,11,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,0.0
sheraton-at-the-falls.en-gb,161.0,20.0,27.0,18.0,53.0,16.0,33.0,64.0,18.0,410,0.3926829268292683,0.04878048780487805,0.06585365853658537,0.04390243902439024,0.12926829268292683,0.03902439024390244,0.08048780487804878,0.15609756097560976,0.04390243902439024
sheraton-brooklyn-new-york.en-gb,159.0,28.0,23.0,11.0,52.0,23.0,36.0,73.0,14.0,419,0.3794749403341289,0.06682577565632458,0.05489260143198091,0.026252983293556086,0.12410501193317422,0.05489260143198091,0.08591885441527446,0.17422434367541767,0.03341288782816229
sheraton-laguardia-east.en-gb,12.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,18,0.6666666666666666,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
sheraton-new-york-towers.en-gb,93.0,4.0,19.0,6.0,40.0,4.0,10.0,36.0,14.0,226,0.41150442477876104,0.017699115044247787,0.084070796460177,0.02654867256637168,0.17699115044247787,0.017699115044247787,0.04424778761061947,0.1592920353982301,0.061946902654867256
sheraton-syracuse-university.en-gb,7.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,21,0.3333333333333333,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.19047619047619047,0.047619047619047616
sheraton-tarrytown.en-gb,32.0,4.0,5.0,8.0,20.0,4.0,5.0,11.0,3.0,92,0.34782608695652173,0.043478260869565216,0.05434782608695652,0.08695652173913043,0.21739130434782608,0.043478260869565216,0.05434782608695652,0.11956521739130435,0.03260869565217391
sheraton-tribeca-new-york.en-gb,129.0,8.0,20.0,27.0,37.0,38.0,15.0,70.0,14.0,358,0.36033519553072624,0.0223463687150838,0.055865921787709494,0.07541899441340782,0.10335195530726257,0.10614525139664804,0.04189944134078212,0.19553072625698323,0.03910614525139665
shore-meadows-lodge-llc.en-gb,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,11,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.2727272727272727
shoreham.en-gb,58.0,12.0,6.0,8.0,26.0,8.0,15.0,45.0,18.0,196,0.29591836734693877,0.061224489795918366,0.030612244897959183,0.04081632653061224,0.1326530612244898,0.04081632653061224,0.07653061224489796,0.22959183673469388,0.09183673469387756
showboat-motel-restaurant-amp-bar.en-gb,16.0,5.0,3.0,2.0,11.0,4.0,5.0,10.0,5.0,61,0.26229508196721313,0.08196721311475409,0.04918032786885246,0.03278688524590164,0.18032786885245902,0.06557377049180328,0.08196721311475409,0.16393442622950818,0.08196721311475409
silvanus-lodge.en-gb,3.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,12,0.25,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.25,0.08333333333333333
sister-city-new-york.en-gb,52.0,0.0,4.0,2.0,19.0,7.0,9.0,26.0,11.0,130,0.4,0.0,0.03076923076923077,0.015384615384615385,0.14615384615384616,0.05384615384615385,0.06923076923076923,0.2,0.08461538461538462
sixty-les.en-gb,85.0,18.0,19.0,5.0,37.0,5.0,12.0,43.0,9.0,233,0.3648068669527897,0.07725321888412018,0.0815450643776824,0.02145922746781116,0.15879828326180256,0.02145922746781116,0.05150214592274678,0.18454935622317598,0.03862660944206009
sixty-soho.en-gb,32.0,14.0,4.0,6.0,12.0,3.0,8.0,19.0,3.0,101,0.31683168316831684,0.13861386138613863,0.039603960396039604,0.0594059405940594,0.1188118811881188,0.0297029702970297,0.07920792079207921,0.18811881188118812,0.0297029702970297
skaneateles-inn-on-20.en-gb,8.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,19,0.42105263157894735,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.2631578947368421,0.05263157894736842,0.10526315789473684
skaneateles-suites-amp-boutique.en-gb,9.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,19,0.47368421052631576,0.0,0.0,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.05263157894736842
skaneateles-suites.en-gb,14.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,28,0.5,0.10714285714285714,0.10714285714285714,0.0,0.03571428571428571,0.0,0.07142857142857142,0.07142857142857142,0.10714285714285714
skyler.en-gb,11.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,19,0.5789473684210527,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.10526315789473684,0.15789473684210525,0.05263157894736842
sleep-inn-amherst.en-gb,14.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,28,0.5,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.03571428571428571
sleep-inn-brooklyn-brooklyn.en-gb,47.0,4.0,12.0,2.0,16.0,15.0,6.0,24.0,7.0,133,0.3533834586466165,0.03007518796992481,0.09022556390977443,0.015037593984962405,0.12030075187969924,0.11278195488721804,0.045112781954887216,0.18045112781954886,0.05263157894736842
sleep-inn-jfk-airport.en-gb,20.0,2.0,4.0,3.0,5.0,7.0,3.0,16.0,2.0,62,0.3225806451612903,0.03225806451612903,0.06451612903225806,0.04838709677419355,0.08064516129032258,0.11290322580645161,0.04838709677419355,0.25806451612903225,0.03225806451612903
sleep-inn-suites-east-syracuse.en-gb,37.0,4.0,6.0,4.0,9.0,5.0,7.0,6.0,2.0,80,0.4625,0.05,0.075,0.05,0.1125,0.0625,0.0875,0.075,0.025
sleep-inn-suites-jamaica.en-gb,14.0,6.0,3.0,0.0,2.0,4.0,7.0,3.0,0.0,39,0.358974358974359,0.15384615384615385,0.07692307692307693,0.0,0.05128205128205128,0.10256410256410256,0.1794871794871795,0.07692307692307693,0.0
sleep-inn-suites-middletown.en-gb,28.0,0.0,2.0,2.0,5.0,0.0,3.0,8.0,5.0,53,0.5283018867924528,0.0,0.03773584905660377,0.03773584905660377,0.09433962264150944,0.0,0.05660377358490566,0.1509433962264151,0.09433962264150944
sleep-inn-suites-monroe-woodbury.en-gb,25.0,6.0,6.0,2.0,5.0,4.0,2.0,10.0,5.0,65,0.38461538461538464,0.09230769230769231,0.09230769230769231,0.03076923076923077,0.07692307692307693,0.06153846153846154,0.03076923076923077,0.15384615384615385,0.07692307692307693
sleep-inn-suites-of-lake-george-queensbury.en-gb,29.0,3.0,1.0,6.0,7.0,2.0,11.0,16.0,7.0,82,0.35365853658536583,0.036585365853658534,0.012195121951219513,0.07317073170731707,0.08536585365853659,0.024390243902439025,0.13414634146341464,0.1951219512195122,0.08536585365853659
slide-mountain-forest-house.en-gb,18.0,0.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,32,0.5625,0.0,0.03125,0.0625,0.03125,0.09375,0.0625,0.125,0.03125
soho-54-hotel.en-gb,167.0,24.0,26.0,29.0,89.0,23.0,29.0,97.0,15.0,499,0.3346693386773547,0.04809619238476954,0.052104208416833664,0.05811623246492986,0.17835671342685372,0.04609218436873747,0.05811623246492986,0.19438877755511022,0.03006012024048096
soho-grand.en-gb,88.0,16.0,13.0,7.0,20.0,8.0,6.0,45.0,12.0,215,0.40930232558139534,0.07441860465116279,0.06046511627906977,0.03255813953488372,0.09302325581395349,0.037209302325581395,0.027906976744186046,0.20930232558139536,0.05581395348837209
sohotel-new-york-new-york.en-gb,98.0,21.0,12.0,4.0,51.0,6.0,17.0,66.0,12.0,287,0.34146341463414637,0.07317073170731707,0.041811846689895474,0.013937282229965157,0.17770034843205576,0.020905923344947737,0.059233449477351915,0.22996515679442509,0.041811846689895474
solita-soho-new-york.en-gb,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,7,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.5714285714285714,0.14285714285714285
sound-view-inn.en-gb,38.0,5.0,8.0,5.0,9.0,14.0,12.0,18.0,3.0,112,0.3392857142857143,0.044642857142857144,0.07142857142857142,0.044642857142857144,0.08035714285714286,0.125,0.10714285714285714,0.16071428571428573,0.026785714285714284
soundview-resort.en-gb,14.0,4.0,1.0,1.0,1.0,0.0,2.0,8.0,5.0,36,0.3888888888888889,0.1111111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.05555555555555555,0.2222222222222222,0.1388888888888889
southampton-escape.en-gb,16.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,24,0.6666666666666666,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333
southampton-inn.en-gb,15.0,1.0,1.0,3.0,2.0,1.0,0.0,8.0,2.0,33,0.45454545454545453,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.0,0.24242424242424243,0.06060606060606061
springhill-suites-albany-colonie.en-gb,7.0,0.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,22,0.3181818181818182,0.0,0.045454545454545456,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.045454545454545456
springhill-suites-by-marriott-buffalo-airport.en-gb,12.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,23,0.5217391304347826,0.0,0.0,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.08695652173913043
springhill-suites-by-marriott-carle-place-garden-city.en-gb,9.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,16,0.5625,0.0625,0.0,0.125,0.125,0.0,0.0,0.125,0.0
